review_id,user_id,business_id,stars,date,text,useful,funny,cool
RA6gVQuyk0SEoUufiN87tw,Y76nS3L426UCz7N_1pUfUQ,J3FUxMAHfCl-WFo86u5DqA,5,2017-01-06,"Definitely one of my favorite shows so far in Vegas!  If you haven't seen this show in a while, then come back and check it out - apparently it changes pretty frequently, so it can be a fresh experience if you see it from time to time.  I was expecting to have a good time, but if you let yourself get caught up in it, you'll be like me and have an absolute blast!  There's plenty of audience participation stuff, which only adds to the fun of the experience.  Can't wait to come back and see them again!",0,0,0
MgoZvTrlLIZgdBxTefi_Ug,Y76nS3L426UCz7N_1pUfUQ,7U-yh8dvsvhd87i2crfOAw,5,2016-11-26,"Love the hiking you can do here.  The railroad tunnel trail will give you spectacular views of Lake Mead, as well as some history lessons (if you stop and read all the signs).  You can even walk past ""the boneyard"", which is a fenced off area where they keep old parts from the dam itself.  You can either walk up on the bridge, or down below by the bridge.  I didn't do the tour inside the actual dam, but maybe next time.",0,0,1
w8jyMwDDyxQT4lRrVSryUg,Y76nS3L426UCz7N_1pUfUQ,bvow46stEejfxnnqEKTAyQ,5,2017-02-10,"Went here over Christmas to see the beautiful cactus garden all decked out in lights - it did not disappoint!  A truly fun and beautiful display!  This is definitely on my must-visit list every Christmas as long as I live here!  And, best of all, it's free to visit and meander through!

I have to be honest: I don't like chocolate, unless it's very dark chocolate.  That being said, the friend I visited with and I shared a couple of bars we bought, and they were both delicious.  It's cool that they let you see the actual factory where they make it, though I was disappointed because it wasn't really doing much of anything while I was there.  I look forward to visiting here during other parts of the year, when there aren't lights on all the cacti, but certainly also when it's Christmas time again.  = )",3,0,2
Zc7dF_YCieK8RVv7CH_oOA,Y76nS3L426UCz7N_1pUfUQ,Vg1C_1eqwIwkZLIXGMTW3g,3,2017-07-14,"The service here can be slow at times, and they don't have much for vegetarians, but the veggie burger they do have is pretty good.  Their salad is interesting, with beets in the mix, and I admit that even though I'm not usually a fan of them, I'll eat them in this salad.  The real benefit to this place is that it's open 24\/7, so if you want to go to a bar or grab some food late night, this is definitely an option.",2,0,0
ML1XfdKtVfFWk44_w1-G2g,Y76nS3L426UCz7N_1pUfUQ,DESv2ys6SjBKA4SyDtJvxw,4,2017-01-06,"I haven't had any of the food here yet, but the wine and drinks are amazing!  The bartenders are all great - friendly and attentive, and of course, they make very yummy mixed drinks.  Look forward to coming back here and sampling some of the cuisine...",2,0,2
mrNKZsxZHhNDQZoo8YTyCg,Y76nS3L426UCz7N_1pUfUQ,BCAw9a_kyx2RddRH9tMmKQ,5,2016-12-21,"So happy I found this place!  There's a good reason for the five stars.  Well, actually, plenty of good reasons.  My friends and I had great service, they had a veggie burger, AND, their salads had easily THE best croutons I have ever had in Vegas.  Not your cheap, break-your-teeth croutons I dread with most salads; crispy on the outside and soft on the inside.  Oh man.  I am fangirling just remembering.  The veggie burger was also delicious.  (Then again, it's hard to go wrong with veggie burgers, since I've never met one I didn't like.)  Plus, they're open 24\/7, and the prices are good for Strip or near the Strip.  I'm sure I'll be back here again.",0,2,1
qeojSyeD5zTOtSSn1jJ_UA,Y76nS3L426UCz7N_1pUfUQ,d4qwVw4PcN-_2mK2o1Ro1g,4,2017-02-25,"Can't believe I forgot to review this when I went in November...  Amazing mojito, thanks to the very awesome bartender there!  I can't remember his name, but both of the bartenders there were super friendly.  I had a big veggie burrito, and it was very very delicious.  Next time I'm at the Hard Rock, I'll definitely plan on coming here to eat!",0,0,0
CvGe7CP7_UsZuBOlOIDxVQ,Y76nS3L426UCz7N_1pUfUQ,IkI9yPjx-MRYh-Jh-LqIiQ,4,2016-05-23,"Good food, and though there aren't a lot, there are solid vegan \/ vegetarian options if you're looking for those.  The mixed drinks here are also delicious.  Cool vibe, and neat setup.  It's worth a stop if you're a local and you've never been.",1,0,1
UYa9FeoxIKV25_GDO2_05g,Y76nS3L426UCz7N_1pUfUQ,zKqWjDZHo-lk7_E3hHkORg,4,2017-02-18,"If it weren't so incredibly smoky in here, I'd give this place 5 stars.  The drinks are delicious, the bartenders are cool, and the singers\/piano players are always on point!  I might be biased, since I'm friends with two of them, but I enjoy the people who get up and sing with them, too.  Maybe one of these days I'll be brave enough to put myself out there and sing, but for now, I've enjoyed myself just being a spectator.  Very intimate, small jazz club feel.  Can't wait to come back!",2,0,0
gHiR_YKPMuMW-VWb_j0kQw,Y76nS3L426UCz7N_1pUfUQ,kMLbk84aClc4qwSnuuuFzw,3,2017-01-06,"I'm only giving this venue three stars not because I didn't enjoy the shows I've gone to see here - which I did, very much - but because of the following things about this theater that I don't like.  First of all, the waiting place is too small for all the people it struggles to accommodate, so you might get claustrophobic.  Also, though I know this isn't unique to this specific venue, not allowing someone to carry in their own water bottle - and then charging $5 for an average-sized water bottle - is ridiculous.  I've never had the alcoholic drinks there, but my friends have, and especially for the price, they were not impressive.  I highly recommend the shows here; just, don't come thirsty, hungry, or expecting to have much personal space.  You will get herded like cattle, end of conversation.",0,1,0
MXEQ22XN29DXq-yV6eaV8Q,Y76nS3L426UCz7N_1pUfUQ,BxKe9Xt_fN6qBzrTofHuEQ,3,2017-01-08,"This theater is great for its location more than anything else.  I've seen movies here both in regular format, and 3D IMAX.  Really loved the IMAX.  The only thing I would criticize is that the seats in the theaters are often not clean, with food or junk debris all over the place.  The bathrooms were super gross when I went last time, and one door doesn't even have a latch on it.  I see other reviewers have also noticed these things, so apparently it's a consistent problem.  There are better theaters in Vegas, but there are also probably worse ones...",0,0,0
IWSa1PZ9Huxo3slcGQ7Jhg,Y76nS3L426UCz7N_1pUfUQ,BaJqXMQyuRRkGYp16EeMQQ,4,2016-06-22,"I met a group of friends there, and proceeded to hang out and dance for a few hours.  The music got to deafening level a few times, which wasn't great, but otherwise we loved this place.  The drinks were good, the glow sticks made the night even more fun, and the bookshelves and small vases with red roses made it feel classy and sophisticated.  Really enjoyed my night here.",0,1,0
SQ7S1Cc0Sqf444s2Zt0_LA,Y76nS3L426UCz7N_1pUfUQ,NCFwm2-TDb-oBQ2medmYDg,5,2016-08-19,"Love watching these beautiful fountains whenever I'm walking the Strip.  I'm a local, and have gotten to experience them many times.  I really like that they're every 15 minutes; if it's anytime during the day and night (before midnight), you won't have to wait long to see a show.  As of right now, I haven't experienced the same song twice.  This and their indoor garden make the Bellagio my favorite casino in all of Las Vegas.",3,1,2
886e2Xw9MAJXFF3a7aZFsA,Y76nS3L426UCz7N_1pUfUQ,bNpgu9sr3K18oLLw-eL75A,4,2016-06-22,"I haven't had any of the food here yet, but the mojitos are amazing!  I came here to see a friend play in a jazz trio, which I really enjoyed, as well.  Will have to try the food sometime when I'm here next...",0,0,0
IuThyZ24-asJFxxzFpdqPg,Y76nS3L426UCz7N_1pUfUQ,9IpKGHaPy3hhXo9g5Bt7lg,4,2016-04-17,"I've been to their Henderson location, for which I kind of like the layout better, but the pizza is just as good here.  A friend and I came here for a later dinner, and all the workers were friendly, and the pizza was delicious.  Thanks again, Metro Pizza!",0,0,0
qKi0QYnaIVRggw7vTvZKIg,Y76nS3L426UCz7N_1pUfUQ,u1qH9px6g49-AeCXrMvJ8g,4,2016-05-28,"First of all, let me just say this: do not discount this store in star ratings because they don't have an electronics section, or more non-food items.  It is a NEIGHBORHOOD MARKET.  Do you know what MARKET means?  It means, FOOD.  Drive two more blocks to the Supercenter and stop wasting people's time by saying how crappy this location is because it isn't a Supercenter.  First world crybabies.

I've found most of the cashiers here to be friendly, and will mostly open up to you even if you happen to be friendly first.  This location is two blocks from where I live, is open 24 hours, and carries a great selection of food items, along with a decent toiletries\/makeup section in case you're in a pinch and need those things.  I've never run into anything out of stock.  Most of the times I go, there are workers restocking the shelves, so they stay pretty well on top of that.  It's a clean and relatively uncluttered store, especially considering it's not that large.  If you're in the area and need something at a MARKET, this one is a-ok.",0,0,0
Nrsa0fZQOzYoLF3qhLbE1Q,Y76nS3L426UCz7N_1pUfUQ,5vAe61D-AAjGZBFA4Ep8mQ,5,2016-04-30,"If you're in this part of town and need quality alterations (cannot speak to their drycleaning, as I have not needed it), this is the place.  I love going in here, because everyone is so nice to me.  When I walked in for the first time, the owner greeted me right away, was very friendly, and showed me to a dressing room.  I had just bought a beautiful black dress, but it was slightly too long, needed straps shortened, a seam resewn, and a hook attached to the top of the zipper; for all of this work, it was $50.  They could have had it done same day, but since it was prom season and I didn't need it right away, I didn't push for that.  My dress now fits me absolutely perfectly, and all the work they did looks beautiful.  I'm so happy!  And, this might be a small thing, but, when I was about to leave, it started raining really hard, and they offered me a seat and a bottle of water while I waited for the rain to stop.  I really appreciate when a business cares not only about your business, but you as a person, too.  Looking forward to bringing them more of my clothing to fix!",1,0,0
-_fVgYjtHDyo827LNAN3zw,Y76nS3L426UCz7N_1pUfUQ,zw9_mqWBn1QCfZg88w0Exg,4,2016-11-26,"Came here with a friend a couple weeks ago, and enjoyed the whole experience.  The weather was still warm enough that we could sit outside comfortably, and the lights on the patio as the sun went down made for a wonderful eating atmosphere.  The food was delicious - most especially the tableside guac we ordered.  I had a small amount left over that I took home with me and enjoyed later.  I couldn't waste even a spoonful!  ; )  I come to the Galleria Mall most often of all the Vegas malls, so I'll think of Chevy's next time I'm there and am in the mood for Mexican!",0,0,0
U24EqqiF4T9T0CKivPFkfg,Y76nS3L426UCz7N_1pUfUQ,5Dccw539NNtnyCgTu5ed5A,4,2016-04-30,"I was craving Thai food and was in the neighborhood; though it was almost closing time, I got takeout, and it was ready in almost no time at all.  To be honest, I've had tofu Pad Thai at many different restaurants, and the way they make it here doesn't have the most flavor; I say that as a compliment, however, because it tastes like it could be made at home with regular ingredients - not tons of MSG like I think a lot of Thai\/Asian food places use to give people that ""flavor"" they just can't get at home.  Sometimes, it's nice to go and get the flavor of a home-cooked Thai meal without having to make it yourself.

I was also amused by the Asian couple doing karaoke while I was there; they were very cute!  Next time I want Thai food close to home, I'll be returning here - perhaps next time to dine in, so I can relax and enjoy the atmosphere.",0,0,1
bOw3jolKHsbKETeUDS-XHQ,Y76nS3L426UCz7N_1pUfUQ,E7VRsyNQWPteH6_qI4j7bw,4,2016-05-30,"Don't let the look of this place fool you - it seems like it'd be a hole in the wall kind of place, but the food is great!  The only thing keeping it from five stars was that, other than to place and receive our orders, we didn't get any table service and had to ask for the check.  It's definitely a casual atmosphere, but the food is worth it.  And, best of all - it's open 24 hours a day, just in case you're craving some late night Thai.",0,0,0
tVu36E1L26QF-WH_Uj7O3Q,Y76nS3L426UCz7N_1pUfUQ,2x7wI6CrxO2N_DbwsBtr5A,5,2016-11-26,"Beautiful view!  I came here for a hike with a meetup group, and loved enjoying the gorgeous panoramic scene.  I like getting neat photos, and one where I'm standing in two states at the same time is always up there on the list.  Can't wait to come back with friends and family so they can enjoy, as well.",0,0,0
zc1Gzldmh4zTY-a6aTxUUw,Y76nS3L426UCz7N_1pUfUQ,2sx52lDoiEtef7xgPCaoBw,5,2017-01-27,"I don't give out many five-star ratings, but I love this place!  I've been vegetarian my whole life, so I've always been a fan of restaurants with this hippie-happy vibe.  I love that one of their walls is covered in (real!!) greenery, as well.  It's about as much real greenery as you'll see in one place in all of Vegas, haha.

The food itself is so good.  I wasn't feeling daring, so I had their veggie burger - YUM!!  My friend and I also enjoyed their chips and bean-dip appetizer.  Even my friend, who isn't vegetarian, enjoyed what he had.  Their alcoholic drinks are not to be discounted, either.  The one we got for free for doing a Yelp! check in was SO good!  I can't remember what it was called, but it was apple flavored.  (I also consider myself NOT a fan of alcohol in general, so this is a huge compliment coming from me.)  I definitely plan on coming back here to be more daring and try everything on the menu!",1,0,1
HJgyej5H5kq9LEgc4wfQqg,Y76nS3L426UCz7N_1pUfUQ,K7fip0nDFFdCC7OCnNOotQ,4,2016-11-26,"I came here to play music for a private event, and I loved it.  The view alone is gorgeous and worth whatever you have to pay to enjoy it (well, I got paid to enjoy it, haha).  It has a swanky vibe, though it's a small-ish club.  I look forward to coming back here and enjoying a drink or two.",0,0,0
k6kkt89swgl2flhtaxbJEQ,Y76nS3L426UCz7N_1pUfUQ,lvuuyYZ-CzFrg1BLdV2OPw,5,2017-07-14,"The service here was excellent!  My boyfriend and I came here for dinner, and we were seated almost immediately.  The server checked on us a lot, which I really appreciate!  We had the chips and guacamole to start, which was very yummy.  I think I could've made an entire meal of it (haha!).  I got the tofu brown rice bowl, which was absolutely and incredibly delicious.  I'm a lifelong vegetarian, and a tofu snob; when I say it's good, it's good!  I can't wait to come back here again, the entire experience was wonderful.",0,0,0
pJL2Bgw_RBlE84N9V2TVdA,Y76nS3L426UCz7N_1pUfUQ,a8ACgZ_bPPT6iRQ6R7Ridg,4,2016-12-21,"Now, after being a Britney fan for over fifteen years, I can finally say I've seen her live!  I have to admit, I wish she was singing live and not lip-syncing.  That's not too much to ask from a pop star who's been in the business for so long.  That being said, she, her dancers, and the set designers do a LOT to make you forget this vital fact, so it still manages to be a very entertaining show.  Lots of songs to sing and dance along to, that's one thing I loved about it, as well. Definitely worth seeing if you like her music!",0,0,0
Wx9PuQnQZAfneZa_jAYfIg,Y76nS3L426UCz7N_1pUfUQ,3QcTqsdxQBlSndBdMJBRhQ,3,2017-07-14,"I wasn't feeling like eating a huge meal when I came here, so I just had the yogurt with fresh fruit.  The service was good, and this place is open late night, so I'm sure I'll visit again since I go downtown a lot.",4,0,0
mRKxmM4AN5t9UCghMVLgHw,Y76nS3L426UCz7N_1pUfUQ,Sovgwq-E-n6wLqNh3X_rXg,5,2016-08-05,"Came here late night with a friend, and ordered the vegetarian fajitas - yum!  Great service, as well.  We had a couple different wait staff take care of us other than our main waitress, too - all very attentive.  I never got to the bottom of my water glass.  I really liked the decor here, too.  Great place, can't wait to come back!  I've been to their other location in Henderson; it's a win-win!",1,0,1
Kz7vbXUszgWNvJiLCrKqRA,Y76nS3L426UCz7N_1pUfUQ,S1Gpj_cqlEzitBCGAXj5aA,5,2016-03-17,"Wow!  Just loved everything about this experience.  The food was very delicious, the waiters were constantly making sure we had enough water, were satisfied with our food, and were otherwise taken care of.  The decoration of the place is cool, too - definitely not what you'd expect looking at it from the outside.  And, for all you vegetarians\/vegans, there's plenty to eat here - and though I can't remember what dish I had (the waiter picked it out for me), it was SO good!  Definitely a spot I'll come back to.",0,0,0
3anTY3lhzgWQk5rP6kZckg,Y76nS3L426UCz7N_1pUfUQ,gki751UhPZmy5HZZQ4RLKg,2,2016-04-16,"I don't often give two star ratings, so let me explain.  If you're going in here to buy items, go for it.  I have a hard time Not finding things in there that I like and end up buying!  I've found most of the workers to be friendly and helpful, as well.  In one instance, I was there at closing, and they didn't hurry me out at all.  They let me finish shopping, and laughed and joked with me as I bought my items.

BUT, if you're planning on selling, I'll agree with many of the other reviewers here - try your luck somewhere else.  I brought in a whole bag of items, and they took only one, and gave me $1.65 for it.  If that doesn't make you feel like s*** nothing will.  I can't say I observed any of the stealing that others mentioned, but I wasn't planning on bringing anything more to them to sell, anyway.

Bottom line: buy, don't sell.",3,1,0
GSiAh6qlC0rSxcnFtODooQ,Y76nS3L426UCz7N_1pUfUQ,VfFHPsPtTW4Mgx0eHDyJiQ,4,2017-07-14,"Such a cool place!  Love to just hang here, relax with friends, get some food, and grab a drink.  The outside is so neat at night - cool outside lighting, mini fire pits to sit around, etc.  Can't wait to come back here!",0,0,0
RmeFNIqWYW3umoYPdXcqgg,Y76nS3L426UCz7N_1pUfUQ,tcfL9_Qe-12eX4rdmK_6XA,5,2016-03-25,"I really enjoyed this restaurant, and all it had to offer.  The decor and atmosphere is intimate and romantic - dim lighting, cool African-safari-themed art on the walls, etc.  I had the Gardenburger and sweet potato fries for my meal, and it was completely delicious.  I also ordered a mojito - and, as I say, I've never met a mojito I didn't like; this one was particularly delicious!  Although there's a specific recipe on the menu, they'll flavor-infuse your mojito with any number of fruit options; I chose pomegranate, and it was Amazing.  The waitress was very friendly, provided recommendations for us, and was very attentive to us the entire time we were there.  I never got to the bottom of my glass of water (in my mind, a clear sign of great service!).  In addition, the street surrounding this restaurant is beautiful and intimate, especially at night; lights strung from tree to tree, brick street, and classy shopping and eating venues.  (Definitely a fantastic date option!)  Can't wait to come back here again!",0,0,0
hn_x0tzYyARxBeb5SYltjg,Y76nS3L426UCz7N_1pUfUQ,0j7VWa5uGebj_94C1K2i2g,3,2016-05-28,"This is the WalMart Supercenter nearest to me, so when I need a non-food item or a food item that the closer Neighborhood Market doesn't carry, this is where I find myself.  I have to admit, the security guards on the way out always make me feel a little uneasy.  I do understand what other reviewers have said about profiling, as I am a white, middle-class woman, and am hardly ever asked for my receipt.  BUT, most of the time, I use the self-checkouts, and the guards can probably see me conducting my checkout process, so that's probably also a factor.

In any case, it's pretty much your usual WMS.  I don't feel there's anything extra special about it.  I tend to go to the Neighborhood Market on Silverado because the workers are much more friendly and upbeat there.  I don't Expect niceness - I mean, after all, the pay is crap and I don't think they get any benefits.  I'd probably hate working there, too.  But, it's nice to find it when I can.  That being said, I've met plenty of nice and helpful workers at this branch, as well.  If you're looking for great organic produce, great produce in general, or specialty items, it's best to shop at Smith's or Sprouts.  Otherwise, you can probably find whatever you're looking for here - and almost always at a lower cost.",1,0,0
VDzDRO9PHQHz4Tut4rfkkQ,Y76nS3L426UCz7N_1pUfUQ,p5rpYtxS5xPQjt3MXYVEwA,4,2017-02-18,"Just as good as the other location I've been to here in town!  This one is actually closer to me, so it wins awesomeness points just for that.  The prices are a bit on the high side, but the food is delicious and healthy, so I say it's worth it.  It's hard to find healthy ""fast food"" but this definitely qualifies.  And it's right off the 215, so if you have 15-20 minutes to spare and want to grab something good for you, I highly recommend this place.",0,0,0
zYwyP9lf7cL84_GHXn85bA,Y76nS3L426UCz7N_1pUfUQ,VWtT4DKxQ4YVRWT88Z5SMA,1,2017-02-18,"I came here after having been to their location in Boca Park, and I honestly like that one a lot better.  This one feels small to me - cramped.  I got hot tea, as usual, which is always good at any Sambalatte.  But, I got a container of ""fresh"" fruit, which turned out to have mold in it.  I probably should have said something, but I opted to just throw it out and not come back.  I'm just glad I didn't get sick.  Mold is gross, guys.  Don't keep produce around more than a couple of days, or else more people will run into the same travesty that I did.",1,0,0
p8rFUdKSHEwQvvDY8ppCzQ,Y76nS3L426UCz7N_1pUfUQ,OFw59czUoeeosFMKfRawmg,4,2017-07-14,"Have been here a couple of times now, and really like the vibe of this place.  I've had good service each time I visited, and enjoyed quite a few of the vegetarian options.  Their black bean burger is delicious!  The beer selection here, of course, is awesome, as well.  This is one of my go-to places in town, for sure!",0,0,0
heSUfficKTzHOWrlIYcZ0g,4DvHNL2g_H3onCpV2zjegQ,hGfgR4eN8T2IVvviJaZdBA,5,2017-10-15,HP wanted $300 to replace a 500GB hard drive.  I was referred to Santos and he delivered.  He is very friendly and professional.  Price was more that fair for the expert knowledge he posses...cost me $165.  May his business continue to prosper.,0,0,0
jBEiY_j2d_Nde5MCU9hkYg,4DvHNL2g_H3onCpV2zjegQ,niqIaJy9UXu-DS7BIUvUoA,5,2017-11-13,First time visit today.  I was doing the yummy after each bite.  Seasoning was more than expected.  Perfect thickness.  loved the pricing compared to where I have been going for 4 yrs...no more Papa Johns for me!  Not stingy with toppings. Thanks Mark for the good service.  Will be back!,0,0,0
KttqjPxKQyeLNtJcST1X8g,4DvHNL2g_H3onCpV2zjegQ,ag3oY66Vd_IOYQx-sVXy9g,5,2017-11-13,LOVE LOVE this place. Matt is friendly and knowledgeable as a personal trainer and never crowded.  Club price is fair for what you need.  Black car membership is worth it...gotta have the hydro message or chair messages. Always clean.  It's a keeper,0,0,0
s_NKp0CFVBJ7UP0ZMIIZVA,CWIvxhK6I1zKA4Mibz5DvA,q-YQIvBSNZxYJl1xuB0H_w,5,2016-08-26,This has got to be the best pizza we have ever eaten.  It's fabulous!  The crust is out of this world and toppings are wonderful. I recommend this place to everyone.,0,0,0
Ch_OvSABjH6bbxMetS9FUg,h7i58iukFZPAFgTF34mZJA,wvsadleYJavXp8u697GK6A,5,2011-07-22,"Awsome place. See cindy shes great for nails. You have to have the deluxe pedi done...the hot rocks are wonderful.

Call before going in esp on weekend as they do get really busy.",6,0,1
79gVzNur5-un_EdmZ7KK5g,h7i58iukFZPAFgTF34mZJA,CypO2wWoYxIyGuQ84F4e6Q,5,2016-11-05,I just love love this place.  Very friendly staff and such a great place to go and shoot. Love that it's in doors and you get a place you can get out of the Vegas sun. Will be going back for sure to keep up my skills and will be bringing along more friends the next time. Seems 7 of us just wasn't quite enough. Lol.,0,0,0
cGducdunUcVo7IzxPzNRNA,3wB-JjsUjkvdNUDRnChsVg,Al0uCu7s9LQEURwV1F6Bfg,4,2010-06-21,"Staying at the hotel made it so we got in for free.  That was a nice touch.  Make sure you get in early.  Go at opening if you can.  The line gets pretty heavy after noon, especially on weekends.

We set up right next to the pool.  There are a limited amount of chairs, but there is plenty of space to lay out towels directly on the concrete.  The pool is large.  I loved having a dj at the pool.  He played excellent music and set a great mood for the pool.

The day we visited the Vegas Hot 100 was going on.  It was great having the girls come around and lobby for votes.  The Jabbowockeez were hosting the event.  The New Boyz performed a few songs as well.

It was a great day by the pool.  The downside is the drinks are expensive.  Cover also is steep if you have to pay.",2,2,1
94lEWpHSPVNEmKXSEpXfRA,3wB-JjsUjkvdNUDRnChsVg,0AQnRQw34IQW9-1gJkYnMA,2,2013-07-27,"This place is an OK place to grab lunch.  The food is OK and moderately priced.  Of course because it is in Las Vegas there are many better options if you take a minute to look.

Late at night though you should avoid this place.  We had walked by many times.  They are always playing good music and the energy seems good.  We finally went in and found that inside was a different story.  The crowd is a little lacking and the environment reminds you of spring break.  That is probably a good thing for some,  but not me.

It is tempting to stop in because you do not have the lines or high cover charges of Las Vegas clubs, but you will find that maybe the charge and wait are worth it.",0,0,0
IRybK8-2g5hh74O_pK-Jzw,3wB-JjsUjkvdNUDRnChsVg,eAc9Vd6loOgRQolMXQt6FA,4,2011-02-24,"This is still my favorite mid range casino.  The room rates are great for what you get.  This time I took advantage of the suite upgrade promotion.  For $104 I got a suite.  The room was nice and spacious.  The bathroom was nicely appointed, and quite large.  My only issue with the room was the couch in the living space was an odd shape that made sitting on it awkward.

Mandalay also has several great food options, cool bars and a few decent shops.  One of these times I need to make my way to the pool, gym and spa.",3,0,1
VsCz63DepwyXfNhVkGxN8A,3wB-JjsUjkvdNUDRnChsVg,TqUVH7Ox_3qEkCxCCS_l3Q,2,2012-01-29,"When you have prime rib in the name of your restaurant I have certain expectations going into it.

I tried the satay appetizer.  It was OK at best, dry and lacking flavor.

I ordered the medium cut prime rib cajun style.  It came out without the cajun seasoning, but that was quickly corrected.  The meat was done a little more than ordered, but not to the point it would dramatically affect the experience.  The meat was OK, not bad, not great.  The best part was the cajun seasoning.  It packed a lot of flavor and a nice kick.

Our server seemed overwhelmed and impatient.  He was short with us when we asked questions.

This is not a bad place, it just sets itself up for disappointment by including prime rib in the name.",2,0,0
HNun0trl8jbIPvrJ58qvUA,3wB-JjsUjkvdNUDRnChsVg,LYWbyu1EQM2o5hwHG5_Ldg,3,2014-02-01,"I am not a seafood fan.  I came here because others in the group are fans.  Just like all other seafood joints they have other options.  The decor is cool and modern.  The service is solid.  It is quite expensive for what you get.  Part of that is because you are in Las Vegas, but at those price points I expect more.

For my meal I ordered the Cedar River Filet Mignon.  The filet comes with a red wine jus.  The filet was solid.  It was prepared as ordered.  The problem is I was expecting a $54 filet, and got a $35-$40 filet.  I had hoped for better flavor and texture.  It was by no means bad, it just did not live up to expectations.

For a side I chose the Old Bay Fries with remoulade.  The fries were ok.  The remoulade had good flavor.  Once again, for the price you want and expect more.

Overall this is a solid place.  My review will not help most as I did not eat any of the seafood options.  You will get a good meal here, but for the price you can get a much better meal in Las Vegas.",5,0,2
xI3wz6-ETnmEjjcEubXcJA,3wB-JjsUjkvdNUDRnChsVg,lfXfxBms5z1nwzkxxLFBWg,3,2009-11-17,"The food is solid, but not great.  The atmosphere is good.  The traffic flow in the Palms is always fun to watch.  I walked away satisfied but that was it.  I wish there was more to say, but it was not a memorable experience.",0,0,0
9qeFawFV2vbA1I__W2u15Q,3wB-JjsUjkvdNUDRnChsVg,Er8DpPwf_lHHv64ncWhD8g,4,2014-03-23,"I had walked by here several times without even realizing what it was. Thankfully I finally took the time to check it out. It is in a convenient location on the first floor of Cosmopolitan right in the middle of all the action.

The menu is filled with traditional American food options. It is reasonably priced for Las Vegas. I ordered the French Dip. The portion was normal for a dip. The sandwich was tasty. The horseradish dip had good flavor without being overwhelming. For my side I chose the truffle tater tots. I enjoy tots and truffles so it was an easy choice for me. The tots were solid. The truffle oil gave it that nice extra bit of flavor.

Overall I walked away happy. This is a nice alternative to all the super spendy\/trendy options in Cosmo. They have a few breakfast options they serve all day, which is great for those late night meals.",6,3,4
6954AAB9wuWnyGb_Oh9pPg,3wB-JjsUjkvdNUDRnChsVg,ruWTngdiC68O9la27hvvHw,4,2009-05-06,Great view of the strip from the balcony.  The environment is great.  The crowd is interesting.,0,0,0
jYn4C0vywRRrq9pT56kmHw,3wB-JjsUjkvdNUDRnChsVg,pDSl9xdKJCdN4vu8z26cEA,1,2012-01-29,"The worst bar on earth.  They should pay you to tolerate this place instead of charging a ridiculous cover.

It is filled with desperate sad people staring up a mostly average at best girls dancing on the bar while doing awful karaoke.  It is too crowded, and difficult to get to the bar.

Run from is place.   Save yourself.  You can find much better bars with much prettier women.",2,1,0
tfoC4bJiqPWQnZETQBKycQ,3wB-JjsUjkvdNUDRnChsVg,QXV3L_QFGj8r6nWX2kS2hA,4,2016-11-22,"On paper this is a grand concept, especially to someone like myself that loves nachos so much. This one is in an odd location just off the strip, but is worth finding if you want some nachos while watching some sports. There is a lot of indoor seating and some outdoor as well. They have a lot of televisions through out.

We started with an order of the Queso Dip. It is a good sized portion and was a nice way to start the meal. In hind sight we likely did not need an appetizer but we were happy with it none the less. For the meal we ordered the Nacho Average Burger Nacho. I liked the idea of going a little off the grid for my selection. All the normal parts of a burger, less the bun, on a bed of chips. It was interesting, but tasty. I enjoyed it. The portion was massive. You can easily share them with multiple friends.

This is a good casual spot to load up on bar food and watch the game. It is pretty affordable too.",8,6,6
hdbS7niKlXJZbwfgokQkPw,3wB-JjsUjkvdNUDRnChsVg,Ffhe2cmRyloz3CCdRGvHtA,2,2014-03-11,"I was not feeling overly energetic, so I wandered down to the food court of the casino to find something to take back to the room. I had not yet tried Earl of Sandwich so I gave it a try. The service started off poorly. I stood by the order area for some time before anyone even acknowledged I was there. After that they were reasonably friendly and helpful, but I almost walked away.

Oddly enough I did not order a sandwich. Instead I ordered the Baja Chicken Stuffed Potato. It comes with butter, sour cream, jalapenos and presumably chicken. I had asked for mine without the tomato that normally comes on it. My potato came out relatively quickly.

The potato had some good flavors. The jalapenos are a nice touch. The potato is good sized and filled me up. The issue with the potato was the complete lack of chicken. I am not sure there was any on it. I did not have it in me to go back down there to correct the issue.

My first experience here was lacking.  I will try Earl again, and will try a sandwich at that time.",8,5,5
ca-0MI18xBhv52YECVoKBQ,3wB-JjsUjkvdNUDRnChsVg,s8zbUEaXHkfDk_URBAIauA,2,2012-11-26,"This is a large place with multiple bars and cheap drinks. It could be a good dive type bar. The decor fits the role too. They have a shuffle board table which I personally enjoy. Unfortunately the night I was there a large group had it locked up.

The first issue is the music. There is no real DJ, just someone the same age as my grandparents behind a fence likely using a less than desirable channel on Pandora. You can make requests by slipping a piece of paper through the fence.

The other issue is the clientele, a touch douche heavy for me. Since they serve PBR in a can you also run the risk of a hipster infestation.

The last issue for me is that they did not have any Mezcal. That is unacceptable for any bar in the Phoenix area.",0,0,0
